"discente","sexo","nota_final","cotista","cep","descricao"
"b47a3ddb391f750619ecd5e7aecee6ba","M",659.7300,f,"59000-000","GRADUAÇÃO"
"ecc228bb0318d34665e572a08975cd59","F",607.9200,t,"59000-000","GRADUAÇÃO"
"9ef3069f91df4a5f3b3003262cdec2e9","F",572.1200,t,"59000-000","GRADUAÇÃO"
"9ef3069f91df4a5f3b3003262cdec2e9","F",572.1200,t,"59000-000","GRADUAÇÃO"
"3854b6556adfb777eeddf180e5b55dc8","M",647.2200,t,"59000-000","GRADUAÇÃO"
"","M",647.2200,t,"59000-000","GRADUAÇÃO"
"9870ba6693b7466be0049b88156c6aca","M",586.8400,t,"59000-000","GRADUAÇÃO"
"5c9a5a7263a1367d9fa27d701d1b5707","F",603.1400,t,"59000-000","GRADUAÇÃO"
"c0942d9c3890a98bdd2045f15a2090c8","F",5.5700,f,"59000-000","GRADUAÇÃO"
"fcebe54c055ed82ee5f84d9194d5c335","F",681.9100,t,"59000-000","GRADUAÇÃO"
"2ef8d9055a68c12b45bbbbf4f2b8c02b","F",735.4100,f,"59000-000","GRADUAÇÃO"
"1bf29a7f421109c551226053f2cf957c","F",519.6000,f,"59000-000","GRADUAÇÃO"
"d09c0d270ba3dee678234bc67f0b5311","F",4.8000,f,"59000-000","GRADUAÇÃO"
"34bdd320a29893ea67eee79d97d1ac49","M",660.8000,f,"59000-000","GRADUAÇÃO"
"d3d2f33d7a4865d454570a0849b0d7d8","M",664.8900,f,"59000-000","GRADUAÇÃO"
"5df0d1ce14e7869a5219f1beb16a9535","F",641.6100,f,"59000-000","GRADUAÇÃO"
"5df0d1ce14e7869a5219f1beb16a9535","F",641.6100,f,"59000-000","GRADUAÇÃO"
"273d72c97003ea9c108f5cfe7e2bbd58","M",679.5200,f,"59000-000","GRADUAÇÃO"
"3d380e5b1f4d4d3455ae79aee3e5b663","M",481.1600,f,"59000-000","GRADUAÇÃO"
"41b095251eebf4fb4d45f06c90f66c59","F",539.3800,f,"59000-000","GRADUAÇÃO"
"f50fe5f323175b6bdaec99b07302838b","M",572.8400,t,"59000-000","GRADUAÇÃO"
"0aa40b74a28a6ac360a53d11db36d4b1","M",671.9500,t,"59000-000","GRADUAÇÃO"
"66722973d81fca91bb6d2b9a56355f08","F",4.1300,f,"59000-000","GRADUAÇÃO"
"079ab4e50ccb21e1a6b2d6918b212f3b","M",609.0500,f,"59000-000","GRADUAÇÃO"
"103f871c6dab8be258b406cc220779a0","F",643.6600,t,"59000-000","GRADUAÇÃO"
"654966110ad5591c7057dd75a1633d96","M",5.1700,t,"59000-000","GRADUAÇÃO"
"160798a230324a4e4d4ec59d4a89c926","M",607.8700,t,"59000-000","GRADUAÇÃO"
"7fc6eaa695170dcc75c191b07c820350","F",549.0200,t,"59000-000","GRADUAÇÃO"
"dfa315c3a436282168bd5ddbe516ad91","F",648.7100,t,"59000-000","GRADUAÇÃO"
"","F",672.2000,t,"59000-000","GRADUAÇÃO"
"ad461999a3f5a71eae38a9de704cad85","F",704.7900,t,"59000-000","GRADUAÇÃO"
"09cdc60c615980e109f2d5821195725b","F",632.9400,f,"59000-000","GRADUAÇÃO"
"788903b2a0b4a27b5f0f0afd84c0fade","M",6.2300,f,"59000-000","GRADUAÇÃO"
"5975a7ab5cf194788e0090fd656403f0","F",542.3600,t,"59000-000","GRADUAÇÃO"
"ff21d06971598bd6f44754edf8771047","M",632.8200,f,"59000-000","GRADUAÇÃO"
"","F",629.2400,t,"59000-000","GRADUAÇÃO"
"a46a317ec3eb14ce1ee7c3227c5e1be1","F",663.9600,t,"59000-000","GRADUAÇÃO"
"","F",6.4300,f,"59000-000","GRADUAÇÃO"
"242c5d4da1c68a60e2ad908a1a936293","F",5.6700,t,"59000-000","GRADUAÇÃO"
"181c5aa67e20eb1b06de886bf3f0bf76","M",695.7200,t,"59000-000","GRADUAÇÃO"
"94ad8b8242c3dc8bd8726a5b7263c65a","F",665.8400,f,"59000-000","GRADUAÇÃO"
"ac3804a243f7266d8571b69c810a819a","F",637.6800,f,"59000-000","GRADUAÇÃO"
"a37215123dbec2c653bf023315465fdc","M",600.8800,t,"59000-000","GRADUAÇÃO"
"90b0035db8d50032d082eced2580373c","F",604.1800,t,"59000-000","GRADUAÇÃO"
"f04e470962fb1c7bf2c622ff7970e06f","M",699.1300,f,"59000-000","GRADUAÇÃO"
"32d295504e2b46d009fe08f57bfc505b","M",570.5500,t,"59000-000","GRADUAÇÃO"
"","F",4.4000,f,"59000-000","GRADUAÇÃO"
"","F",3.5000,f,"59000-000","GRADUAÇÃO"
"49d0c42a303a04d5bf9788220d6e0e2b","F",569.4500,t,"59000-000","GRADUAÇÃO"
"673505dfa558dc6e9b0e894ac9af81d3","M",700.7900,f,"59000-000","GRADUAÇÃO"
"60a18d12e43ed53150ef9172aefce134","F",623.0200,t,"59000-000","GRADUAÇÃO"
"c6ec9de72b46e4f5ed5c2a0006dab79d","F",688.7500,t,"59000-000","GRADUAÇÃO"
"ebfec9011dbd255ce658bc5b9b16684d","M",746.3600,f,"59000-000","GRADUAÇÃO"
"","M",710.4600,f,"59000-000","GRADUAÇÃO"
"","M",6.1200,f,"59000-000","GRADUAÇÃO"
"","M",721.0200,f,"59000-000","GRADUAÇÃO"
"7b99a03e934653f8d636f36a85a24bd5","M",682.6600,f,"59000-000","GRADUAÇÃO"
"3ce1b7b1950b900b8b21516b69f52069","M",603.7500,t,"59000-000","GRADUAÇÃO"
"7c65636441c2a35d5ed22da0b24477bc","M",701.5200,t,"59000-000","GRADUAÇÃO"
"fba202efeba553095aa4d901fde61cfb","F",691.9500,f,"59000-000","GRADUAÇÃO"
"e3a2673cca853fb984bac96f90c43990","M",632.8800,t,"59000-000","GRADUAÇÃO"
"","M",612.3900,t,"59000-000","GRADUAÇÃO"
"133bbc2092ea39b3054c11e062ab3fde","M",712.6100,f,"59000-000","GRADUAÇÃO"
"3f1d982bf9a1caba6442923ab17c2cc0","M",706.0200,f,"59000-000","GRADUAÇÃO"
"dac5411240161443e163cde966e2aebb","M",698.3100,f,"59000-000","GRADUAÇÃO"
"6c7cb6a993cf7dc3dcb61cf87f334d13","M",618.4200,f,"59000-000","GRADUAÇÃO"
"","M",4.1300,f,"59000-000","GRADUAÇÃO"
"","M",710.5100,t,"59000-000","GRADUAÇÃO"
"256db88f31f1448a92d87504c7c0f465","M",710.5100,t,"59000-000","GRADUAÇÃO"
"3654d5964c35867cc0abcef8d978c3ca","M",741.6100,t,"59000-000","GRADUAÇÃO"
"e55246896aaa0109449d068f597f01c9","M",507.0500,t,"59000-000","GRADUAÇÃO"
"e2078b63d14ed0f2d22aeb0e560f1e2b","M",651.0700,t,"59000-000","GRADUAÇÃO"
"99aab8cd63eff38bb78ad7f969ae21be","M",656.8500,f,"59000-000","GRADUAÇÃO"
"99aab8cd63eff38bb78ad7f969ae21be","M",656.8500,f,"59000-000","GRADUAÇÃO"
"","M",645.1200,f,"59000-000","GRADUAÇÃO"
"3e1713afb23e8356782b36a2dcb19d08","M",616.3100,f,"59000-000","GRADUAÇÃO"
"fc174c32ccb64b4107d87eab8ec15bb8","M",684.9200,f,"59000-000","GRADUAÇÃO"
"9ec521c622f7dad6bb20baebf210a2c4","F",608.3100,f,"59000-000","GRADUAÇÃO"
"247657482242598dca425c5a97b67ea2","M",626.4400,f,"59000-000","GRADUAÇÃO"
"","M",564.2600,f,"59000-000","GRADUAÇÃO"
"5862f169c4c66bff564fc334350bc6ab","M",606.7300,f,"59000-000","GRADUAÇÃO"
"9a3ad57ddfd8b2e39f5339ee0fc45b6b","F",583.4400,t,"59000-000","GRADUAÇÃO"
"81e6701f46f449e57b1cef91836252ed","M",6.2500,f,"59000-000","GRADUAÇÃO"
"18f2f68d4482d2804f36bda87c70da1c","M",611.0900,t,"59000-000","GRADUAÇÃO"
"5f413fbfb58a48bb7ac8c190aad58fed","F",5.4700,f,"59000-000","GRADUAÇÃO"
"b05b3ecd793427c6f880df2281e06e04","M",784.8900,f,"59000-000","GRADUAÇÃO"
"239b6dd148ed08ab448dd787ced9dfda","M",703.9300,f,"59000-000","GRADUAÇÃO"
"ad38e7a51dc71227dbebaa70dbe6fb4f","M",752.6800,f,"59000-000","GRADUAÇÃO"
"c605fe159dc929163b49befec3b916d1","M",608.0800,t,"59000-000","GRADUAÇÃO"
"1489b45a1548801a3499b72039ecd8e4","F",5.5300,f,"59000-000","GRADUAÇÃO"
"8ebef1ffbea1ed9ec1f6a9dd6e58c82a","F",540.2600,f,"59000-000","GRADUAÇÃO"
"ac8928b7a641f0a74223d59a8e625d5b","M",610.2900,f,"59000-000","GRADUAÇÃO"
"fe9b012ffd88c0b94ea35ff7f4df5516","F",486.0700,f,"59000-000","GRADUAÇÃO"
"","M",591.6800,t,"59000-000","GRADUAÇÃO"
"59c0b36c2f03162cbcf5c0e61f8eaed2","M",641.3400,t,"59000-000","GRADUAÇÃO"
"006d35a1d039d4c5438a0bc256026b6e","M",641.3400,t,"59000-000","GRADUAÇÃO"
"ea77bd9ba706ff7d0597efb366203c55","F",691.0900,f,"59000-000","GRADUAÇÃO"
"8379231e825b73a3d8eb49a82c121797","M",703.8500,f,"59000-000","GRADUAÇÃO"
"741edfc55fe2662a51b3374a0e3d9bba","F",740.4200,t,"59000-000","GRADUAÇÃO"
"08c7e4c1012b0889cef3b6f096562b8c","M",674.2600,f,"59000-000","GRADUAÇÃO"
"08c7e4c1012b0889cef3b6f096562b8c","M",674.2600,f,"59000-000","GRADUAÇÃO"
"573ef46d8e77de73d44603da0568d8d9","F",564.3900,f,"59000-000","GRADUAÇÃO"
"0a8d91d4c6e6800405603aca5b476e0a","M",649.0500,f,"59000-000","GRADUAÇÃO"
"0a8d91d4c6e6800405603aca5b476e0a","M",649.0500,f,"59000-000","GRADUAÇÃO"
"35c41fff22c7b1baa611f7f94e247279","M",771.7500,f,"59000-000","GRADUAÇÃO"
"b9ee873b0f9cadbc4c8285d4c79bb7e4","M",629.0300,f,"59000-000","GRADUAÇÃO"
"d5a5bf18f2daa0b68807f6b8fe0fd90e","M",700.7300,f,"59000-000","GRADUAÇÃO"
"1f2280bdd1ada91c631cd62a1d17252b","F",633.5400,f,"59000-000","GRADUAÇÃO"
"3f3e82a150ca81c148c4b6c6ffb3024e","F",647.7600,t,"59000-000","GRADUAÇÃO"
"e35ce70aa157d1a1575fce7c94d5781f","F",619.9600,t,"59000-000","GRADUAÇÃO"
"27fdadf3dbb5726f343cc9bb638acaa9","F",677.2800,t,"59000-000","GRADUAÇÃO"
"a79a9cbdba41be84f9018c98b6af33a7","F",656.9100,f,"59000-000","GRADUAÇÃO"
"da8319da86d8efac5efee808d78a2245","M",530.1300,f,"59000-000","GRADUAÇÃO"
"5db2fa0c436191aa2cac8dde15ee64de","F",568.8900,f,"59000-000","GRADUAÇÃO"
"cf4444f586b1697bd72fdd7dc7f5cbe0","M",683.5800,f,"59000-000","GRADUAÇÃO"
"32f1f1ecd33c310d70d3107e0e628025","F",626.8300,t,"59000-000","GRADUAÇÃO"
"5df6b57e1d400a614cac62591d2d7a4e","F",626.8300,t,"59000-000","GRADUAÇÃO"
"b105e7db1845754df00299fcc40d6026","F",622.0600,t,"59000-000","GRADUAÇÃO"
"0e739179c7e7b40af965f1526df7fb83","F",676.0900,f,"59000-000","GRADUAÇÃO"
"0e739179c7e7b40af965f1526df7fb83","F",676.0900,f,"59000-000","GRADUAÇÃO"
"0b0e5869b7c30c8a4325654cf1e2a937","M",693.6900,f,"59000-000","GRADUAÇÃO"
"e695f4169bdc35920551b4fd9c9a6258","M",718.3600,f,"59000-000","GRADUAÇÃO"
"dfac51e2ebf915c300df3e5f823996b6","M",642.3600,t,"59000-000","GRADUAÇÃO"
"dfac51e2ebf915c300df3e5f823996b6","M",642.3600,t,"59000-000","GRADUAÇÃO"
"75c50b4fbf368616573c9ea4dfceed43","M",483.4900,f,"59000-000","GRADUAÇÃO"
"26ce11e1d8ad4758b2264d6c21fca11b","M",619.2400,t,"59000-000","GRADUAÇÃO"
"2f6a31ebf083b3319ed196094d4d975d","M",488.1200,f,"59000-000","GRADUAÇÃO"
"2e2c671905cd0f9394c91003ab0b84c3","M",5.3300,f,"59000-000","GRADUAÇÃO"
"679e10ee85372bfbadf9d63583855fc9","M",599.0800,t,"59000-000","GRADUAÇÃO"
"71740cd9ae2641c48e03b744c35828f1","F",412.2200,f,"59000-000","GRADUAÇÃO"
"6a8f3bed2b2f9115747854323250909f","F",670.8000,f,"59000-000","GRADUAÇÃO"
"6a8f3bed2b2f9115747854323250909f","F",670.8000,f,"59000-000","GRADUAÇÃO"
"7ec76d751cad61dc90b5695048b6f20f","F",515.2800,f,"59000-000","GRADUAÇÃO"
"9c1ee623475c882245facb9a864a2095","M",565.6000,t,"59000-000","GRADUAÇÃO"
"d683e80c82cdd596ec8af797e01f2121","M",680.8800,f,"59000-000","GRADUAÇÃO"
"5513b7bef479b3dcf578fa4c7ed5452a","M",599.8500,t,"59000-000","GRADUAÇÃO"
"5513b7bef479b3dcf578fa4c7ed5452a","M",599.8500,t,"59000-000","GRADUAÇÃO"
"add0d029c1a5ad2f7d85fd3b0b453187","F",558.1800,t,"59000-000","GRADUAÇÃO"
"93a76f6527bf4b0cc578c3577e1f68ee","M",589.8500,t,"59000-000","GRADUAÇÃO"
"623a8eddd26f1db9c71ab47b6a30e875","M",615.5400,t,"59000-000","GRADUAÇÃO"
"33c59e73ab22ad445a8d1e7c4f290a35","F",730.9800,t,"59000-000","GRADUAÇÃO"
"86feaa1b42eb25d9271b9524bd5db2c6","F",702.2200,t,"59000-000","GRADUAÇÃO"
"7533ba425955c3727c14ddfed6e8863e","M",666.7800,f,"59000-000","GRADUAÇÃO"
"","F",594.5300,t,"59000-000","GRADUAÇÃO"
"","F",638.8000,t,"59000-000","GRADUAÇÃO"
"48065dc1417e912bcf5dee00d968c9b8","F",638.8000,t,"59000-000","GRADUAÇÃO"
"48065dc1417e912bcf5dee00d968c9b8","F",638.8000,t,"59000-000","GRADUAÇÃO"
"0ec13f34cc26485609f4ba8d013830e6","M",622.5400,f,"59000-000","GRADUAÇÃO"
"f2840cb43803de5d25e27e01b315a090","F",603.2600,t,"59000-000","GRADUAÇÃO"
"e9a8b40c19145d3584f1070a433ed132","F",677.1400,f,"59000-000","GRADUAÇÃO"
"3721132385587e7f51be17a3c6d52448","F",722.9200,f,"59000-000","GRADUAÇÃO"
"3bfe66084e0569bd1cf7431ea23b624e","M",696.7400,f,"59000-000","GRADUAÇÃO"
"9753a26bfc26d634d108aaa01176845a","F",579.4900,t,"59000-000","GRADUAÇÃO"
"4fd0b6f69690ef927af4a1f895721254","F",605.6400,t,"59000-000","GRADUAÇÃO"
"f1d08b8f9d0240ae4f03c9863b76d29d","F",689.5900,f,"59000-000","GRADUAÇÃO"
"b827ebeffa81d4e0231ac3d352913fe4","M",672.3200,f,"59000-000","GRADUAÇÃO"
"bd3fed3358f5a71f465420fefe80290b","F",656.0600,f,"59000-000","GRADUAÇÃO"
"d85df61d1527df6bb76b0990837fc9c4","F",672.5600,f,"59000-000","GRADUAÇÃO"
"","M",5.9700,f,"59000-000","GRADUAÇÃO"
"","F",636.7400,t,"59000-000","GRADUAÇÃO"
"c0e4184179322e19fd24a926cb3cb6bc","M",507.4800,f,"59000-000","GRADUAÇÃO"
"1bc14797798b42527628cd9434b14df6","M",626.9100,f,"59000-000","GRADUAÇÃO"
"01091488064767b595c0153ddcdecf3f","M",672.5200,f,"59000-000","GRADUAÇÃO"
"948b12dc5684d3c65d38a0f2483dcc42","F",714.4100,t,"59000-000","GRADUAÇÃO"
"0fc8340aab3d891293867eaa8f08bbf8","F",610.8900,t,"59000-000","GRADUAÇÃO"
"d0e753d8c3e40d2d9aa24a416b23a169","M",652.6700,t,"59000-000","GRADUAÇÃO"
"7317d50e0bbd51fcf92b85eb04f8fba6","F",589.6500,t,"59000-000","GRADUAÇÃO"
"37d9d118f38da3153a3c153edf572db4","M",602.7900,t,"59000-000","GRADUAÇÃO"
"7ca572e9133490926153a6c3c464aa38","M",658.7200,f,"59000-000","GRADUAÇÃO"
"7ca572e9133490926153a6c3c464aa38","M",658.7200,f,"59000-000","GRADUAÇÃO"
"42bd7fd70f85c6d6074ec5b9fe136140","M",585.1200,t,"59000-000","GRADUAÇÃO"
"7f44fd4837837ae813954426921d8ce3","F",776.1600,t,"59000-000","GRADUAÇÃO"
"","M",614.7200,f,"59000-000","GRADUAÇÃO"
"b52a811732dca625db3ba2c2d45aa0ee","M",683.5100,f,"59000-000","GRADUAÇÃO"
"d7949fd50d80a46bb63fb50022c47987","F",4.4000,f,"59000-000","GRADUAÇÃO"
"e99f2ef8320520458a6095091f9b69dd","F",597.2400,t,"59000-000","GRADUAÇÃO"
"48c888c57060910573989be8a0cb2279","F",652.2300,f,"59000-000","GRADUAÇÃO"
"830550486424d0fdeb7932d04ab6c890","M",667.0600,f,"59000-000","GRADUAÇÃO"
"","M",745.5600,t,"59000-000","GRADUAÇÃO"
"476a7a5cc512f08e0df7c3173e93db03","M",521.1500,f,"59000-000","GRADUAÇÃO"
"9cc85fe2e58fd86745e2491c07e11b6c","M",5.0300,f,"59000-000","GRADUAÇÃO"
"f8ece3695405ea49acaf58dfb1fcc829","M",670.1100,f,"59000-000","GRADUAÇÃO"
"75dd76d4c4895532a68e74cfc271dd77","M",654.4400,f,"59000-000","GRADUAÇÃO"
"75dd76d4c4895532a68e74cfc271dd77","M",654.4400,f,"59000-000","GRADUAÇÃO"
"17c2da24d63d8056842b4998b4e7e68e","F",524.1500,f,"59000-000","GRADUAÇÃO"
"ec658a440657d5a6ff717fb2088ede3f","M",638.0100,f,"59000-000","GRADUAÇÃO"
"9e6e6b827700eca0b597bd65728cdbd0","F",594.8400,t,"59000-000","GRADUAÇÃO"
"d106d1c4e506e24c17db999e58654906","M",730.0700,f,"59000-000","GRADUAÇÃO"
"8ddcbbef8b787d6b1c97c8b43a8f0621","F",608.6700,t,"59000-000","GRADUAÇÃO"
"585cfae97f65f5e1250561870bf2989a","M",622.0700,t,"59000-000","GRADUAÇÃO"
"192a2e339e5ddcd91ddffd9ba199411f","M",616.7300,f,"59000-000","GRADUAÇÃO"
"bf3f8becdf9d85af9f90cd24f68fdec0","F",613.5200,f,"59000-000","GRADUAÇÃO"
"d1eba6645c0c63dc50ded0b377430186","M",593.6500,f,"59000-000","GRADUAÇÃO"
"20cdfd591cf344d32d1f2e0f82acda69","F",681.8700,f,"59000-000","GRADUAÇÃO"
"9c036e7be7e72cc656e1cb8d9540da3e","F",649.2800,f,"59000-000","GRADUAÇÃO"
"0c59f47f5e45d44e21a3b520b0c8568a","F",671.5000,f,"59000-000","GRADUAÇÃO"
"cecd6b6b4e3f7c9feda5c75456a69c41","M",598.4200,t,"59000-000","GRADUAÇÃO"
"cecd6b6b4e3f7c9feda5c75456a69c41","M",598.4200,t,"59000-000","GRADUAÇÃO"
"becb5274bfed90a89f39b2408c6ed244","M",648.2900,t,"59000-000","GRADUAÇÃO"
"becb5274bfed90a89f39b2408c6ed244","M",648.2900,t,"59000-000","GRADUAÇÃO"
"22796bd9f63cf6b8561f33877ee5d7f3","F",590.8400,t,"59000-000","GRADUAÇÃO"
"7be04e0d20a02690ddb685831dc30f1e","F",586.9400,t,"59000-000","GRADUAÇÃO"
"a7a386dd2ac97ef05d61b02e925320a6","M",608.6800,t,"59000-000","GRADUAÇÃO"
"5e21f3416ca66cc496515252b49ff26f","F",662.7100,f,"59000-000","GRADUAÇÃO"
"5e21f3416ca66cc496515252b49ff26f","F",662.7100,f,"59000-000","GRADUAÇÃO"
"c96c180038ca775ec1dfeab907099ac7","M",579.9900,f,"59000-000","GRADUAÇÃO"
"dca9e3278bfc6ddf9c2a7852ad577f07","F",555.0500,t,"59000-000","GRADUAÇÃO"
"6ff49e31920094e7b22055ccfe0bd955","M",627.7900,f,"59000-000","GRADUAÇÃO"
"abd304f206fc0c024cefcef54bb2bce7","M",587.7400,f,"59000-000","GRADUAÇÃO"
"921557dc122e2abeaa7147fc46d33726","M",683.5800,t,"59000-000","GRADUAÇÃO"
"f5ed26482cc79ab887fd987745d1cd43","F",677.3500,f,"59000-000","GRADUAÇÃO"
"e10166852504828d718ff5896cb1c483","M",604.2200,t,"59000-000","GRADUAÇÃO"
"eb2ebcc01f5ba4b76f5df928e487b2de","F",640.4400,f,"59000-000","GRADUAÇÃO"
"c67767a3bbcb95a80903bc1e674bf511","M",657.4500,f,"59000-000","GRADUAÇÃO"
"8de52e1f7ada228c72f63c617daa2f75","M",664.8100,f,"59000-000","GRADUAÇÃO"
"56d36a7d7e0eeeb24fcbee718cb4ff39","M",4.8300,f,"59000-000","GRADUAÇÃO"
"ab721bd7e49fbd100d5121651fb07b0d","M",5.3700,f,"59000-000","GRADUAÇÃO"
"d8618b343af2c4b50da014215f6f9573","M",642.5300,f,"59000-000","GRADUAÇÃO"
"d8618b343af2c4b50da014215f6f9573","M",642.5300,f,"59000-000","GRADUAÇÃO"
"691c42b1b2c186502fc6ffa08713cc75","F",737.3500,f,"59000-000","GRADUAÇÃO"
"9ab1acc5668271d3d4b9e6681e39210c","F",5.8000,f,"59000-000","GRADUAÇÃO"
"4642c72a934dc027d4eb6e15a85565bf","F",6.0000,f,"59000-000","GRADUAÇÃO"
"","F",4.0000,f,"59000-000","GRADUAÇÃO"
"795d4055681ebbff06ed0bc6a60d2bf2","F",665.8700,f,"59000-000","GRADUAÇÃO"
"243f5647db40bac349a19c3ee2562a60","M",493.5500,f,"59000-000","GRADUAÇÃO"
"f9cc21bb0b20929fa4d8c862e2f2af35","M",6.8900,f,"59000-000","GRADUAÇÃO"
"58c0bae67e13f46091f2935f7e1f2fd8","F",657.0800,f,"59000-000","GRADUAÇÃO"
"","M",553.7200,f,"59000-000","GRADUAÇÃO"
"2c07876d4a9946c29cda8732a6098294","M",657.6400,f,"59000-000","GRADUAÇÃO"
"b15a88632fe8daa755a433860a618711","M",6.7300,f,"59000-000","GRADUAÇÃO"
"5fb29785cf12877b3feac14f4c851dce","F",640.8800,f,"59000-000","GRADUAÇÃO"
"dd2e2c9aca0d65a26d092af70a63ba1b","F",616.9700,t,"59000-000","GRADUAÇÃO"
"12fa3b76c70c9ac3ef724e7aacc2b0d4","F",665.4400,f,"59000-000","GRADUAÇÃO"
"9d44563756e480655dcc887e20e96dc8","F",5.3700,f,"59000-000","GRADUAÇÃO"
"b88bd3dd04b524f3acab1dabcf91b83f","M",520.4500,t,"59000-000","GRADUAÇÃO"
"","M",552.1300,f,"59000-000","GRADUAÇÃO"
"8e3563b9f90f5f19701b4f9de9c4dafe","M",563.2100,t,"59000-000","GRADUAÇÃO"
"2bba1cb02f56f8cb6437e854ad917680","F",647.1500,f,"59000-000","GRADUAÇÃO"
"29fd74bfb57e4d0dd1a2514526494aba","M",656.0800,f,"59000-000","GRADUAÇÃO"
"9ffdbb64ccb1f60c09fe82fe9960e25a","M",653.6600,f,"59000-000","GRADUAÇÃO"
"e29266cc4200d2d79942407c01b8749a","M",652.5300,f,"59000-000","GRADUAÇÃO"
"3e95d6334baa80e9fa785c41ee72e281","F",536.4400,f,"59000-000","GRADUAÇÃO"
"ef09d92dc4547286d52eb863a07eba4f","F",543.3500,t,"59000-000","GRADUAÇÃO"
"2f2480a791faece417928a87b929c7ca","M",594.7800,t,"59000-000","GRADUAÇÃO"
"3e80a0625a509bf7eb1a12054233fdc4","M",575.8900,t,"59000-000","GRADUAÇÃO"
"9eec8c776e370f72ec9607808d4f3c81","F",666.2600,f,"59000-000","GRADUAÇÃO"
"9eec8c776e370f72ec9607808d4f3c81","F",666.2600,f,"59000-000","GRADUAÇÃO"
"95b80cca73f8f54d7e0b00643e1f23c6","F",5.4500,f,"59000-000","GRADUAÇÃO"
"a92b7c405aec60e4f0af7ee93ed5b92e","F",720.3300,f,"59000-000","GRADUAÇÃO"
"e7765b0ed4c862fa62e8586768dd29b0","F",540.2800,t,"59000-000","GRADUAÇÃO"
"a8d2031f6edf56962eca9ae95cf40cbb","M",696.3200,f,"59000-000","GRADUAÇÃO"
"0380c41db8a7b98482355ba781e88042","F",654.8400,f,"59000-000","GRADUAÇÃO"
"8cac6724cfa1ae158f42be2f22fe41ba","F",570.0500,t,"59000-000","GRADUAÇÃO"
"55689e25e017dbdaf827950cfedff628","F",599.9800,t,"59000-000","GRADUAÇÃO"
"55de3e865b6e9f90434c286b2bba4e29","M",632.9800,f,"59000-000","GRADUAÇÃO"
"49bc1ffe07eefbbd0c350e85bdc17214","M",611.3300,t,"59000-000","GRADUAÇÃO"
"37709b55f71b63f649e0b69b85ed6750","M",552.9400,t,"59000-000","GRADUAÇÃO"
"76fa5723507e7b5a0d53d26d50ad5072","M",4.7300,f,"59000-000","GRADUAÇÃO"
"916de42d7f0d2aa97457d97fa6d649fa","F",663.6000,f,"59000-000","GRADUAÇÃO"
"881826f1e9f9057fde4b556da7fa5f82","M",649.0800,f,"59000-000","GRADUAÇÃO"
"d6532c77bfebb39e14dbf76e69b889f5","M",613.8500,t,"59000-000","GRADUAÇÃO"
"6aade0efc690ca2f14a75f523af5bc48","F",693.0500,f,"59000-000","GRADUAÇÃO"
"263f2e26ce03366091c932032298b3e0","F",615.4700,f,"59000-000","GRADUAÇÃO"
"d05a246a82ffcf6c14bf1236b5b7da9e","F",581.0600,t,"59000-000","GRADUAÇÃO"
"d05a246a82ffcf6c14bf1236b5b7da9e","F",581.0600,t,"59000-000","GRADUAÇÃO"
"da3f05309394fbd7e30a62bdf71fdbb2","M",643.3600,t,"59000-000","GRADUAÇÃO"
"da3f05309394fbd7e30a62bdf71fdbb2","M",643.3600,t,"59000-000","GRADUAÇÃO"
"b7d60d93bf1838e3a07b906b5a5f22f2","M",599.3200,t,"59000-000","GRADUAÇÃO"
"","F",5.1000,f,"59000-000","GRADUAÇÃO"
"","F",597.2200,f,"59000-000","GRADUAÇÃO"
"03ae39fcd8859489156f023ba5875132","M",580.7200,f,"59000-000","GRADUAÇÃO"
"fbac00bf63ab088f5be841c55d5c7274","M",596.6200,t,"59000-000","GRADUAÇÃO"
"b2c44a5c28f4c2c55b57029744fafd39","F",579.1500,t,"59000-000","GRADUAÇÃO"
"d64db19b0fe7c4e57c46bf2801e5abf5","F",558.1500,t,"59000-000","GRADUAÇÃO"
"ce078524bfc29af089f5d8651661a5db","M",625.4400,t,"59000-000","GRADUAÇÃO"
"ce078524bfc29af089f5d8651661a5db","M",625.4400,t,"59000-000","GRADUAÇÃO"
"6a2a11a52fcda13d9885f1d85f66b134","M",605.8600,f,"59000-000","GRADUAÇÃO"
"","F",3.8300,f,"59000-000","GRADUAÇÃO"
"","F",4.8700,f,"59000-000","GRADUAÇÃO"
"59117e8e84973b6a3c1dd308ab291ad0","M",733.6000,t,"59000-000","GRADUAÇÃO"
"600b744c2c2e1b989beb042399fd4ebf","M",806.9200,t,"59000-000","GRADUAÇÃO"
"97ae8d6e2f1431c6a74bc7921cd21604","M",700.2800,t,"59000-000","GRADUAÇÃO"
"","F",610.7100,t,"59000-000","GRADUAÇÃO"
"288950080f4226fc97dc25d78574649f","F",570.6800,t,"59000-000","GRADUAÇÃO"
"5fc02d7ad410738c04f2ef1f7bbb467f","M",627.5100,f,"59000-000","GRADUAÇÃO"
"887566306b558a1d06c96071abd358fd","M",695.4800,f,"59000-000","GRADUAÇÃO"
"382074cd276a86a634d21f06f5bb04f2","M",703.1400,t,"59000-000","GRADUAÇÃO"
"71e3944cca8f68d5ab9c13e6e7f543e8","F",2.4300,f,"59000-000","GRADUAÇÃO"
"401e6aeae2a21bcaf7308ea84a7c78aa","M",652.9300,f,"59000-000","GRADUAÇÃO"
"dca22ccd28766f364bee67e059336609","M",705.5500,t,"59000-000","GRADUAÇÃO"
